gene,gene_start,gene_end,CHROM,gene_length
chr3:139797839-140017443,139797839,140017443,3,219605
chr3:140017443-140224546,140017443,140224546,3,207104
chr3:140224546-140429596,140224546,140429596,3,205051
chr3:140429596-140649798,140429596,140649798,3,220203
chr3:140649798-140871007,140649798,140871007,3,221210
chr3:140871007-141094756,140871007,141094756,3,223750
chr3:141094756-141323955,141094756,141323955,3,229200
chr3:141323955-141534381,141323955,141534381,3,210427
chr3:141534381-141766934,141534381,141766934,3,232554
chr3:141766934-142000955,141766934,142000955,3,234022
chr3:142000955-142234161,142000955,142234161,3,233207
chr3:142234161-142468537,142234161,142468537,3,234377
chr3:142468537-142694652,142468537,142694652,3,226116
chr3:142694652-142914164,142694652,142914164,3,219513
chr3:142914164-143130954,142914164,143130954,3,216791
chr3:143130954-143340335,143130954,143340335,3,209382
chr3:143340335-143551565,143340335,143551565,3,211231
chr3:143551565-143770707,143551565,143770707,3,219143
chr3:143770707-143988690,143770707,143988690,3,217984
chr3:143988690-144201751,143988690,144201751,3,213062
chr3:144201751-144412768,144201751,144412768,3,211018
chr3:144412768-144624760,144412768,144624760,3,211993
chr3:144624760-144837936,144624760,144837936,3,213177
chr3:144837936-145052291,144837936,145052291,3,214356
chr3:145052291-145271928,145052291,145271928,3,219638
chr3:145271928-145485163,145271928,145485163,3,213236
chr3:145485163-145698194,145485163,145698194,3,213032
chr3:145698194-145914264,145698194,145914264,3,216071
chr3:145914264-146139539,145914264,146139539,3,225276
chr3:146139539-146359778,146139539,146359778,3,220240
chr3:146359778-146584191,146359778,146584191,3,224414
chr3:146584191-146796749,146584191,146796749,3,212559
chr3:146796749-147011571,146796749,147011571,3,214823
chr3:147011571-147234113,147011571,147234113,3,222543
chr3:147234113-147443219,147234113,147443219,3,209107
chr3:147443219-147656319,147443219,147656319,3,213101
chr3:147656319-147871881,147656319,147871881,3,215563
chr3:147871881-148080021,147871881,148080021,3,208141
chr3:148080021-148293996,148080021,148293996,3,213976
chr3:148293996-148523508,148293996,148523508,3,229513
chr3:148523508-148745376,148523508,148745376,3,221869
chr3:148745376-148961697,148745376,148961697,3,216322
chr3:148961697-149181526,148961697,149181526,3,219830
chr3:149181526-149396222,149181526,149396222,3,214697
chr3:149396222-149609354,149396222,149609354,3,213133
chr3:149609354-149834500,149609354,149834500,3,225147
chr3:149834500-150054060,149834500,150054060,3,219561
chr3:150054060-150262741,150054060,150262741,3,208682
chr3:150262741-150472312,150262741,150472312,3,209572
chr3:150472312-150697793,150472312,150697793,3,225482
chr3:150697793-150921969,150697793,150921969,3,224177
chr3:150921969-151136456,150921969,151136456,3,214488
chr3:151136456-151352564,151136456,151352564,3,216109
chr3:151352564-151578434,151352564,151578434,3,225871
chr3:151578434-151799145,151578434,151799145,3,220712
chr3:151799145-152018241,151799145,152018241,3,219097
chr3:152018241-152233726,152018241,152233726,3,215486
chr3:152233726-152448519,152233726,152448519,3,214794
chr3:152448519-152666055,152448519,152666055,3,217537
chr3:152666055-152878372,152666055,152878372,3,212318
chr3:152878372-153109045,152878372,153109045,3,230674
chr3:153109045-153344594,153109045,153344594,3,235550
chr3:153344594-153575523,153344594,153575523,3,230930
chr3:153575523-153795674,153575523,153795674,3,220152
chr3:153795674-154031537,153795674,154031537,3,235864
chr3:154031537-154246619,154031537,154246619,3,215083
chr3:154246619-154468869,154246619,154468869,3,222251
chr3:154468869-154690729,154468869,154690729,3,221861
chr3:154690729-154917290,154690729,154917290,3,226562
chr3:154917290-155145094,154917290,155145094,3,227805
chr3:155145094-155362205,155145094,155362205,3,217112
chr3:155362205-155595105,155362205,155595105,3,232901
chr3:155595105-155824611,155595105,155824611,3,229507
chr3:155824611-156059852,155824611,156059852,3,235242
chr3:156059852-156286591,156059852,156286591,3,226740
chr3:156286591-156491965,156286591,156491965,3,205375
chr3:156491965-156702540,156491965,156702540,3,210576
chr3:156702540-156923587,156702540,156923587,3,221048
chr3:156923587-157137458,156923587,157137458,3,213872
chr3:157137458-157358086,157137458,157358086,3,220629
chr3:157358086-157568632,157358086,157568632,3,210547
chr3:157568632-157789883,157568632,157789883,3,221252
chr3:157789883-158017569,157789883,158017569,3,227687
chr3:158017569-158249196,158017569,158249196,3,231628
chr3:158249196-158477144,158249196,158477144,3,227949
chr3:158477144-158706307,158477144,158706307,3,229164
chr3:158706307-158920140,158706307,158920140,3,213834
chr3:158920140-159145256,158920140,159145256,3,225117
chr3:159145256-159358224,159145256,159358224,3,212969
chr3:159358224-159600212,159358224,159600212,3,241989
chr3:159600212-159819728,159600212,159819728,3,219517
chr3:159819728-160032985,159819728,160032985,3,213258
chr3:160032985-160256942,160032985,160256942,3,223958
chr3:160256942-160478439,160256942,160478439,3,221498
chr3:160478439-160694826,160478439,160694826,3,216388
chr3:160694826-160907803,160694826,160907803,3,212978
chr3:160907803-161141155,160907803,161141155,3,233353
chr3:161141155-161359964,161141155,161359964,3,218810
chr3:161359964-161569737,161359964,161569737,3,209774
chr3:161569737-161787874,161569737,161787874,3,218138
chr3:161787874-162002832,161787874,162002832,3,214959
chr3:162002832-162214963,162002832,162214963,3,212132
chr3:162214963-162438766,162214963,162438766,3,223804
chr3:162438766-162658379,162438766,162658379,3,219614
chr3:162658379-162874369,162658379,162874369,3,215991
chr3:162874369-163087116,162874369,163087116,3,212748
chr3:163087116-163310681,163087116,163310681,3,223566
chr3:163310681-163538302,163310681,163538302,3,227622
chr3:163538302-163752395,163538302,163752395,3,214094
chr3:163752395-163970703,163752395,163970703,3,218309
chr3:163970703-164193901,163970703,164193901,3,223199
chr3:164193901-164413981,164193901,164413981,3,220081
chr3:164413981-164623891,164413981,164623891,3,209911
chr3:164623891-164843006,164623891,164843006,3,219116
chr3:164843006-165052044,164843006,165052044,3,209039
chr3:165052044-165266928,165052044,165266928,3,214885
chr3:165266928-165485606,165266928,165485606,3,218679
chr3:165485606-165708924,165485606,165708924,3,223319
chr3:165708924-165925299,165708924,165925299,3,216376
chr3:165925299-166148100,165925299,166148100,3,222802
chr3:166148100-166362061,166148100,166362061,3,213962
chr3:166362061-166579015,166362061,166579015,3,216955
chr3:166579015-166797871,166579015,166797871,3,218857
chr3:166797871-167020576,166797871,167020576,3,222706
chr3:167020576-167239004,167020576,167239004,3,218429
chr3:167239004-167463834,167239004,167463834,3,224831
chr3:167463834-167680211,167463834,167680211,3,216378
chr3:167680211-167890320,167680211,167890320,3,210110
chr3:167890320-168104004,167890320,168104004,3,213685
chr3:168104004-168316306,168104004,168316306,3,212303
chr3:168316306-168526625,168316306,168526625,3,210320
chr3:168526625-168736469,168526625,168736469,3,209845
chr3:168736469-168957548,168736469,168957548,3,221080
chr3:168957548-169163597,168957548,169163597,3,206050
chr3:169163597-169371670,169163597,169371670,3,208074
chr3:169371670-169587539,169371670,169587539,3,215870
chr3:169587539-169814252,169587539,169814252,3,226714
chr3:169814252-170036087,169814252,170036087,3,221836
chr3:170036087-170265803,170036087,170265803,3,229717
chr3:170265803-170497171,170265803,170497171,3,231369
chr3:170497171-170732188,170497171,170732188,3,235018
chr3:170732188-170968173,170732188,170968173,3,235986
chr3:170968173-171181212,170968173,171181212,3,213040
chr3:171181212-171389115,171181212,171389115,3,207904
chr3:171389115-171612331,171389115,171612331,3,223217
chr3:171612331-171829468,171612331,171829468,3,217138
chr3:171829468-172050694,171829468,172050694,3,221227
chr3:172050694-172262003,172050694,172262003,3,211310
chr3:172262003-172476243,172262003,172476243,3,214241
chr3:172476243-172711809,172476243,172711809,3,235567
chr3:172711809-172927884,172711809,172927884,3,216076
chr3:172927884-173138300,172927884,173138300,3,210417
chr3:173138300-173354462,173138300,173354462,3,216163
chr3:173354462-173575456,173354462,173575456,3,220995
chr3:173575456-173780615,173575456,173780615,3,205160
chr3:173780615-173988335,173780615,173988335,3,207721
chr3:173988335-174195928,173988335,174195928,3,207594
chr3:174195928-174411411,174195928,174411411,3,215484
chr3:174411411-174630027,174411411,174630027,3,218617
chr3:174630027-174852949,174630027,174852949,3,222923
chr3:174852949-175065703,174852949,175065703,3,212755
chr3:175065703-175275381,175065703,175275381,3,209679
chr3:175275381-175493234,175275381,175493234,3,217854
chr3:175493234-175704201,175493234,175704201,3,210968
chr3:175704201-175932140,175704201,175932140,3,227940
chr3:175932140-176150300,175932140,176150300,3,218161
chr3:176150300-176365449,176150300,176365449,3,215150
chr3:176365449-176581984,176365449,176581984,3,216536
chr3:176581984-176800151,176581984,176800151,3,218168
chr3:176800151-177030511,176800151,177030511,3,230361
chr3:177030511-177255342,177030511,177255342,3,224832
chr3:177255342-177492914,177255342,177492914,3,237573
chr3:177492914-177716228,177492914,177716228,3,223315
chr3:177716228-177932683,177716228,177932683,3,216456
chr3:177932683-178142877,177932683,178142877,3,210195
chr3:178142877-178354794,178142877,178354794,3,211918
chr3:178354794-178563962,178354794,178563962,3,209169
chr3:178563962-178785619,178563962,178785619,3,221658
chr3:178785619-179013942,178785619,179013942,3,228324
chr3:179013942-179253386,179013942,179253386,3,239445
chr3:179253386-179481128,179253386,179481128,3,227743
chr3:179481128-179712688,179481128,179712688,3,231561
chr3:179712688-179927946,179712688,179927946,3,215259
chr3:179927946-180142516,179927946,180142516,3,214571
chr3:180142516-180355866,180142516,180355866,3,213351
chr3:180355866-180593814,180355866,180593814,3,237949
chr3:180593814-180810911,180593814,180810911,3,217098
chr3:180810911-181035391,180810911,181035391,3,224481
chr3:181035391-181261992,181035391,181261992,3,226602
chr3:181261992-181475848,181261992,181475848,3,213857
chr3:181475848-181698150,181475848,181698150,3,222303
chr3:181698150-181928071,181698150,181928071,3,229922
chr3:181928071-182140129,181928071,182140129,3,212059
chr3:182140129-182355094,182140129,182355094,3,214966
chr3:182355094-182570689,182355094,182570689,3,215596
chr3:182570689-182788260,182570689,182788260,3,217572
chr3:182788260-183009916,182788260,183009916,3,221657
chr3:183009916-183248522,183009916,183248522,3,238607
chr3:183248522-183472964,183248522,183472964,3,224443
chr3:183472964-183706451,183472964,183706451,3,233488
chr3:183706451-183940120,183706451,183940120,3,233670
chr3:183940120-184174097,183940120,184174097,3,233978
chr3:184174097-184399846,184174097,184399846,3,225750
chr3:184399846-184624625,184399846,184624625,3,224780
chr3:184624625-184845526,184624625,184845526,3,220902
chr3:184845526-185063416,184845526,185063416,3,217891
chr3:185063416-185294332,185063416,185294332,3,230917
chr3:185294332-185525603,185294332,185525603,3,231272
chr3:185525603-185768729,185525603,185768729,3,243127
chr3:185768729-186004065,185768729,186004065,3,235337
chr3:186004065-186221224,186004065,186221224,3,217160
chr3:186221224-186436631,186221224,186436631,3,215408
chr3:186436631-186652665,186436631,186652665,3,216035
chr3:186652665-186897011,186652665,186897011,3,244347
chr3:186897011-187125657,186897011,187125657,3,228647
chr3:187125657-187342792,187125657,187342792,3,217136
chr3:187342792-187569851,187342792,187569851,3,227060
chr3:187569851-187779411,187569851,187779411,3,209561
chr3:187779411-187999400,187779411,187999400,3,219990
chr3:187999400-188213598,187999400,188213598,3,214199
chr3:188213598-188430231,188213598,188430231,3,216634
chr3:188430231-188644142,188430231,188644142,3,213912
chr3:188644142-188855427,188644142,188855427,3,211286
chr3:188855427-189079069,188855427,189079069,3,223643
chr3:189079069-189295252,189079069,189295252,3,216184
chr3:189295252-189506714,189295252,189506714,3,211463
chr3:189506714-189717701,189506714,189717701,3,210988
chr3:189717701-189927053,189717701,189927053,3,209353
chr3:189927053-190140338,189927053,190140338,3,213286
chr3:190140338-190362225,190140338,190362225,3,221888
chr3:190362225-190571012,190362225,190571012,3,208788
chr3:190571012-190779003,190571012,190779003,3,207992
chr3:190779003-190997950,190779003,190997950,3,218948
chr3:190997950-191219716,190997950,191219716,3,221767
chr3:191219716-191430753,191219716,191430753,3,211038
chr3:191430753-191648418,191430753,191648418,3,217666
chr3:191648418-191872697,191648418,191872697,3,224280
chr3:191872697-192091067,191872697,192091067,3,218371
chr3:192091067-192303074,192091067,192303074,3,212008
chr3:192303074-192510912,192303074,192510912,3,207839
chr3:192510912-192721227,192510912,192721227,3,210316
chr3:192721227-192944631,192721227,192944631,3,223405
chr3:192944631-193176289,192944631,193176289,3,231659
chr3:193176289-193392701,193176289,193392701,3,216413
chr3:193392701-193612574,193392701,193612574,3,219874
chr3:193612574-193824076,193612574,193824076,3,211503
chr3:193824076-194036305,193824076,194036305,3,212230
chr3:194036305-194250631,194036305,194250631,3,214327
chr3:194250631-194466379,194250631,194466379,3,215749
chr3:194466379-194697406,194466379,194697406,3,231028
chr3:194697406-194913163,194697406,194913163,3,215758
chr3:194913163-195131786,194913163,195131786,3,218624
chr3:195131786-195354695,195131786,195354695,3,222910
chr3:195354695-195607525,195354695,195607525,3,252831
chr3:195607525-195913043,195607525,195913043,3,305519
chr3:195913043-196205966,195913043,196205966,3,292924
chr3:196205966-196454489,196205966,196454489,3,248524
chr3:196454489-196698728,196454489,196698728,3,244240
chr3:196698728-196941398,196698728,196941398,3,242671
chr3:196941398-197161963,196941398,197161963,3,220566
chr3:197161963-197375961,197161963,197375961,3,213999
chr3:197375961-197612460,197375961,197612460,3,236500
chr4:0-275155,0,275155,4,275156
chr4:275155-525906,275155,525906,4,250752
chr4:525906-756905,525906,756905,4,231000
chr4:756905-979589,756905,979589,4,222685
chr4:979589-1199452,979589,1199452,4,219864
chr4:1199452-1417741,1199452,1417741,4,218290
chr4:1417741-1686439,1417741,1686439,4,268699
chr4:1686439-1910023,1686439,1910023,4,223585
chr4:1910023-2136672,1910023,2136672,4,226650
chr4:2136672-2356489,2136672,2356489,4,219818
chr4:2356489-2593922,2356489,2593922,4,237434
chr4:2593922-2824009,2593922,2824009,4,230088
chr4:2824009-3052092,2824009,3052092,4,228084
chr4:3052092-3276280,3052092,3276280,4,224189
chr4:3276280-3487858,3276280,3487858,4,211579
chr4:3487858-3717932,3487858,3717932,4,230075
chr4:3717932-4329096,3717932,4329096,4,611165
chr4:4329096-4542944,4329096,4542944,4,213849
chr4:4542944-4758370,4542944,4758370,4,215427
chr4:4758370-4976018,4758370,4976018,4,217649
chr4:4976018-5194745,4976018,5194745,4,218728
chr4:5194745-5420815,5194745,5420815,4,226071
chr4:5420815-5658036,5420815,5658036,4,237222
chr4:5658036-5879127,5658036,5879127,4,221092
chr4:5879127-6089384,5879127,6089384,4,210258
chr4:6089384-6300560,6089384,6300560,4,211177
chr4:6300560-6508278,6300560,6508278,4,207719
chr4:6508278-6729833,6508278,6729833,4,221556
chr4:6729833-6953684,6729833,6953684,4,223852
chr4:6953684-7175406,6953684,7175406,4,221723
chr4:7175406-7384523,7175406,7384523,4,209118
chr4:7384523-7592891,7384523,7592891,4,208369
chr4:7592891-7799958,7592891,7799958,4,207068
chr4:7799958-8019327,7799958,8019327,4,219370
chr4:8019327-8230652,8019327,8230652,4,211326
chr4:8230652-8446356,8230652,8446356,4,215705
chr4:8446356-8678823,8446356,8678823,4,232468
chr4:8678823-9853002,8678823,9853002,4,1174180
chr4:9853002-10064410,9853002,10064410,4,211409
chr4:10064410-10267468,10064410,10267468,4,203059
chr4:10267468-10483357,10267468,10483357,4,215890
chr4:10483357-10699115,10483357,10699115,4,215759
chr4:10699115-10920046,10699115,10920046,4,220932
chr4:10920046-11140636,10920046,11140636,4,220591
chr4:11140636-11363448,11140636,11363448,4,222813
chr4:11363448-11591662,11363448,11591662,4,228215
chr4:11591662-11812929,11591662,11812929,4,221268
chr4:11812929-12026390,11812929,12026390,4,213462
